,activity_year_x,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,tax_id,agency_code,respondent_name,respondent_state,respondent_city,respondent_zip_code
971,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001401200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,4,0,2,2,31,1,1,2,2,305000.0,,,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,31.0,,9,9,3.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,2496,47.8,111700,121,451,972,76,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
972,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001441302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,4,0,2,2,31,1,1,1,2,455000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,14.0,,9,9,3.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5698,70.66,111700,121,1345,1606,41,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
973,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001407600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,1,1,2,285000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,25.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6104,85.84999999999998,111700,61,1114,2120,76,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
974,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001400300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,31,1,1,1,2,395000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,0.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5377,37.9,111700,151,1103,1830,76,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
975,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001423400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,4,1,1,1,2,405000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,0.0,,9,9,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5218,49.58,111700,108,952,1843,72,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
976,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001406400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,32,1,1,1,2,285000.0,,4.067,,3,,,,,,,,13.0,2,2,2,2,545000.0,1,1,3,5,1,,24.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2305,74.87999999999998,111700,61,280,662,69,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
977,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001420500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,2,32,1,1,1,2,375000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,20.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2364,47.76,111700,93,421,781,70,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
978,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001406900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,32,1,1,1,2,545000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,36.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,3856,64.89,111700,79,819,1336,61,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
979,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001442601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,1,1,2,365000.0,,3.996,,3,,,,,,,,13.0,2,2,2,2,1035000.0,1,1,3,5,1,,22.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,6,,,,,10,,,,3761,59.8,111700,138,867,1133,50,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
980,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001432300,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,32,1,1,1,2,445000.0,,3.635,,3,,,,,,,,13.0,2,2,2,2,705000.0,1,1,3,5,1,,26.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4778,82.11,111700,104,1104,1555,63,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
981,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001442500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,395000.0,,4.496,,3,,,,,,,,13.0,2,2,2,2,805000.0,1,1,3,5,1,,12.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7473,73.12999999999998,111700,77,1201,1857,48,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
982,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001436000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,32,1,1,1,2,385000.0,,4.346,,3,,,,,,,,13.0,2,2,2,2,705000.0,1,1,3,5,1,,20.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4298,63.12,111700,89,1128,1434,60,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
983,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001425101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,32,1,1,1,2,285000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,26.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,2,1,6,,,,,10,,,,1582,39.25,111700,87,686,150,40,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
984,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001406400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,475000.0,,4.996,,3,,,,,,,,13.0,2,2,2,2,705000.0,1,1,3,5,1,,0.0,,9,10,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,2305,74.87999999999998,111700,61,280,662,69,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
985,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001405700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,31,1,1,1,2,475000.0,,4.26,,3,,,,,,,,13.0,2,2,2,2,745000.0,1,1,3,5,1,,55.0,,9,9,1.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3352,90.87,111700,47,332,1020,69,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
986,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001438100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,405000.0,,3.737,,3,,,,,,,,13.0,2,2,2,2,705000.0,1,1,3,5,1,,21.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7116,81.17,111700,107,1560,1889,56,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
987,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001432502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,1,1,2,365000.0,,4.885,,3,,,,,,,,13.0,2,2,2,2,755000.0,1,1,3,5,1,,13.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4533,90.78,111700,82,764,1182,46,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
988,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001437400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,31,1,1,1,2,385000.0,,4.885,,3,,,,,,,,13.0,2,2,2,2,675000.0,1,1,3,5,1,,16.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,1,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3340,81.11,111700,72,692,932,0,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
989,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001433500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,31,1,1,1,2,405000.0,,3.678,,3,,,,,,,,13.0,2,2,2,2,675000.0,1,1,3,5,1,,12.0,,9,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4844,78.23999999999998,111700,109,1147,1408,59,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
990,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001400800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,31,1,1,1,2,505000.0,,4.497,,3,,,,,,,,13.0,2,2,2,2,835000.0,1,1,3,5,1,,12.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3527,61.55,111700,75,588,1277,68,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
991,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001435800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,31,1,1,1,2,335000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,17.0,,9,9,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5395,73.26999999999998,111700,73,1167,1586,67,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
992,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001404600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,31,1,1,1,2,465000.0,,3.747,,3,,,,,,,,13.0,2,2,2,2,925000.0,1,1,3,5,1,,21.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4314,30.06,111700,180,1623,1805,57,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
993,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001410200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,4,0,2,2,31,1,1,1,2,335000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,0.0,,9,9,2.0,,,,,2.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3265,94.52,111700,53,542,948,61,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
994,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001430200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,32,1,1,1,2,405000.0,,3.238,,3,,,,,,,,13.0,2,2,2,2,1165000.0,1,1,3,5,1,,10.0,,9,10,1.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6659,36.1,111700,131,2240,2417,50,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
995,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001408100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,31,1,1,1,2,425000.0,,3.706,,3,,,,,,,,13.0,2,2,2,2,1135000.0,1,1,3,5,1,,41.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6023,64.52,111700,143,2138,2524,39,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
996,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001404900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,32,1,1,1,2,345000.0,,3.945,,3,,,,,,,,13.0,2,2,2,2,645000.0,1,1,3,5,1,,30.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,6,,,,,10,,,,4118,45.53,111700,127,1291,1709,76,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
997,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001409900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,2,32,1,1,1,2,415000.0,,3.831,,3,,,,,,,,13.0,2,2,2,2,725000.0,1,1,3,5,1,,47.0,,9,9,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3410,77.42,111700,123,1180,1387,55,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
998,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001440308,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,31,1,1,1,2,335000.0,,3.69,,3,,,,,,,,13.0,2,2,2,2,615000.0,1,1,3,5,1,,33.0,,9,9,1.0,,,,,1.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5569,85.06,111700,96,965,1330,37,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
999,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001438201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,4,1,1,1,2,385000.0,,3.875,,3,,,,,,,,13.0,2,2,2,2,645000.0,1,1,3,5,1,,25.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,4861,87.92,111700,68,952,1239,57,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
1000,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001408700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,31,1,1,1,2,375000.0,,4.336,,3,,,,,,,,13.0,2,2,2,2,565000.0,1,1,3,5,1,,11.0,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,7527,97.09,111700,40,834,2127,73,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
1001,2019,549300CK7U1WMTIG6687,36084,CA,06001,06001432400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,2,32,1,1,1,2,365000.0,,,,3,,,,,,,,13.0,2,2,2,2,,1,1,3,5,1,,30.0,,9,9,2.0,,,,,5.0,,,,,2,4,23.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6076,79.43,111700,65,725,1469,58,20-5238443,7,HighTechLending Inc.,CA,IRVINE,92614
1002,2019,549300BX448ALT10FI43,36084,CA,06001,06001421400,NC,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,32,1,1,2,2,1005000.0,,6.99,,3,,,,,,,,,2,2,2,2,1955000.0,1,1,3,5,1,,32.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,2,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,1743,25.53,111700,171,556,692,76,43-1883419,1,The Federal Savings Bank,IL,Chicago,60607
1003,2019,549300BX448ALT10FI43,36084,CA,06001,06001428100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,32,1,1,2,2,535000.0,,6.75,,3,,,,,,,,,2,2,2,2,1095000.0,1,1,3,5,1,,33.0,,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4924,42.42,111700,118,1028,1664,76,43-1883419,1,The Federal Savings Bank,IL,Chicago,60607
1004,2019,549300MGPZBLQDIL7538,36084,CA,06001,06001444301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,4,0,2,1,32,1,1,2,2,425000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,126.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,3,6,,,,,10,,,,3984,66.59,111700,102,862,1037,42,76-0503625,7,FAIRWAY INDEPENDENT MORT CORP,WI,MADISON,53718
1005,2019,549300MGPZBLQDIL7538,36084,CA,06001,06001404400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,32,1,1,2,2,545000.0,,,,3,,,,,,,,12.0,2,2,2,2,,1,1,3,5,1,,200.0,,9,9,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,3,6,,,,,10,,,,5292,34.16,111700,190,1970,1885,41,76-0503625,7,FAIRWAY INDEPENDENT MORT CORP,WI,MADISON,53718
1006,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001442500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,465000.0,,5.25,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,7473,73.12999999999998,111700,77,1201,1857,48,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1007,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001432800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,1,2,485000.0,,2.995,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3296,62.89,111700,128,1117,1462,53,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1008,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001407600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,1,2,355000.0,,6.59,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6104,85.84999999999998,111700,61,1114,2120,76,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1009,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001450400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,465000.0,,5.56,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6025,43.47,111700,104,1580,1912,49,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1010,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001441601,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,465000.0,,5.56,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4799,70.31,111700,113,1221,1418,50,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1011,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001408100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,615000.0,,5.56,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6023,64.52,111700,143,2138,2524,39,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1012,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001430900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,1,2,395000.0,,2.935,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,2,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,5021,62.8,111700,55,441,1029,50,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1013,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001442400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,305000.0,,5.49,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6988,76.47,111700,107,1270,1779,51,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1014,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001451602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,1,2,415000.0,,3.06,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,6921,27.61,111700,109,1704,1986,42,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1015,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001409900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,495000.0,,5.56,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,3410,77.42,111700,123,1180,1387,55,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
1016,2019,B4TYDEB6GKMZO031MB27,36084,CA,06001,06001404900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,2,5,1,1,2,2,615000.0,,5.56,,3,,,,,,,,,2,2,2,2,,1,1,3,5,1,,,,9,9,4.0,,,,,4.0,,,,,3,3,7.0,,,,,7.0,,,,,3,3,4,4,3,3,8888,8888,,,3,3,6,,,,,10,,,,4118,45.53,111700,127,1291,1709,76,57-0236115,9,Bank of America NA,CA,Westlake Village,91361
